,open,high,low,close,volume,idx_stamp,VWAP_D
2021-08-25 21:00:00,3246.32,3249.93,3224.63,3232.69,5603.94732,2021-08-25 21:00:00,3172.654140670977
2021-08-25 21:30:00,3232.69,3232.74,3210.33,3210.54,6146.51568,2021-08-25 21:30:00,3173.2656171716385
2021-08-25 22:00:00,3210.53,3222.8,3210.01,3214.03,4439.54995,2021-08-25 22:00:00,3173.6752619187037
2021-08-25 22:30:00,3214.02,3221.19,3207.42,3213.4,5385.76702,2021-08-25 22:30:00,3174.143025771514
2021-08-25 23:00:00,3213.41,3215.0,3153.3,3155.56,23478.74681,2021-08-25 23:00:00,3174.165982960374
2021-08-25 23:30:00,3155.57,3163.4,3140.73,3148.84,11227.97395,2021-08-25 23:30:00,3173.6445415067537
2021-08-26 00:00:00,3148.84,3164.47,3135.71,3160.85,11507.40902,2021-08-26 00:00:00,3153.6766666666667
2021-08-26 00:30:00,3160.85,3161.35,3143.55,3158.56,8469.50691,2021-08-26 00:30:00,3154.0200780631576
2021-08-26 01:00:00,3158.56,3167.08,3130.37,3132.62,9213.12773,2021-08-26 01:00:00,3150.654431461949
2021-08-26 01:30:00,3132.62,3135.77,3106.48,3119.39,19208.09932,2021-08-26 01:30:00,3138.70535860744
2021-08-26 02:00:00,3119.85,3133.14,3100.0,3112.09,6836.26743,2021-08-26 02:00:00,3135.7808762796813
2021-08-26 02:30:00,3112.12,3119.79,3089.21,3091.77,13297.8028,2021-08-26 02:30:00,3128.8878560205485
2021-08-26 03:00:00,3091.78,3102.49,3061.01,3099.01,22024.8089,2021-08-26 03:00:00,3118.8225272104155
2021-08-26 03:30:00,3099.0,3120.0,3090.96,3105.16,10024.5551,2021-08-26 03:30:00,3117.482100973214
2021-08-26 04:00:00,3105.16,3116.7,3085.58,3095.68,12594.8053,2021-08-26 04:00:00,3115.4609361283638
2021-08-26 04:30:00,3095.69,3110.0,3085.14,3100.99,8097.4921,2021-08-26 04:30:00,3114.342471220705
2021-08-26 05:00:00,3100.99,3110.26,3087.0,3105.96,8241.8568,2021-08-26 05:00:00,3113.4980770059133
2021-08-26 05:30:00,3105.97,3105.97,3080.59,3085.05,9267.9082,2021-08-26 05:30:00,3111.964724488537
2021-08-26 06:00:00,3085.06,3104.0,3072.89,3095.43,9724.0999,2021-08-26 06:00:00,3110.57713886308
2021-08-26 06:30:00,3095.42,3109.94,3093.33,3099.83,7143.1305,2021-08-26 06:30:00,3110.1391544922812
2021-08-26 07:00:00,3099.84,3118.59,3092.32,3107.69,7419.2118,2021-08-26 07:00:00,3109.9599344835174
2021-08-26 07:30:00,3107.69,3107.69,3085.8,3087.54,8363.1893,2021-08-26 07:30:00,3109.165572628942
2021-08-26 08:00:00,3087.55,3131.7,3053.3,3130.08,30916.05198,2021-08-26 08:00:00,3108.533207618197
2021-08-26 08:30:00,3130.1,3130.7,3085.22,3099.4,10524.5629,2021-08-26 08:30:00,3108.3637981783963
2021-08-26 09:00:00,3099.39,3115.91,3093.49,3109.19,7776.0475,2021-08-26 09:00:00,3108.2874250868326
2021-08-26 09:30:00,3109.19,3130.91,3103.2,3125.67,8131.9588,2021-08-26 09:30:00,3108.7011371688645
2021-08-26 10:00:00,3125.67,3148.2,3118.82,3120.14,13971.35039,2021-08-26 10:00:00,3109.872481620047
2021-08-26 10:30:00,3120.14,3129.99,3107.41,3117.04,8991.7747,2021-08-26 10:30:00,3110.1680171922685
2021-08-26 11:00:00,3117.04,3134.0,3110.0,3124.56,8642.7038,2021-08-26 11:00:00,3110.589064043171
2021-08-26 11:30:00,3124.31,3125.33,3093.84,3104.77,8635.8384,2021-08-26 11:30:00,3110.505311320966
2021-08-26 12:00:00,3104.76,3117.74,3075.09,3089.14,14029.3441,2021-08-26 12:00:00,3109.6867400135247
2021-08-26 12:30:00,3089.14,3119.9,3082.23,3110.57,7855.7238,2021-08-26 12:30:00,3109.5394757091976
2021-08-26 13:00:00,3110.25,3126.83,3109.64,3112.68,6830.0329,2021-08-26 13:00:00,3109.696471689082
2021-08-26 13:30:00,3112.62,3121.0,3108.04,3111.95,3951.395,2021-08-26 13:30:00,3109.748427784377
2021-08-26 14:00:00,3111.95,3118.99,3093.3,3104.21,7060.9474,2021-08-26 14:00:00,3109.6512688282983
2021-08-26 14:30:00,3104.22,3134.0,3103.6,3122.38,7581.5317,2021-08-26 14:30:00,3109.899136756323
2021-08-26 15:00:00,3122.39,3126.45,3095.2,3096.12,6589.7432,2021-08-26 15:00:00,3109.8180041576074
2021-08-26 15:30:00,3096.33,3119.34,3096.11,3108.72,4407.3493,2021-08-26 15:30:00,3109.794288523831
2021-08-26 16:00:00,3109.04,3123.0,3104.09,3112.46,4467.8563,2021-08-26 16:00:00,3109.839924087589
2021-08-26 16:30:00,3112.49,3121.19,3111.02,3118.41,3659.9976,2021-08-26 16:30:00,3109.9166618633926
2021-08-26 17:00:00,3118.41,3140.0,3118.41,3136.15,5894.6258,2021-08-26 17:00:00,3110.2897182818365
2021-08-26 17:30:00,3136.14,3140.0,3127.92,3135.72,3634.4317,2021-08-26 17:30:00,3110.545265128879
2021-08-26 18:00:00,3135.72,3141.17,3125.0,3138.72,4885.2677,2021-08-26 18:00:00,3110.886215150637
2021-08-26 18:30:00,3138.71,3147.0,3118.88,3125.36,6171.5718,2021-08-26 18:30:00,3111.2246936041024
2021-08-26 19:00:00,3125.67,3128.78,3111.65,3125.19,4466.3014,2021-08-26 19:00:00,3111.3566180357175
2021-08-26 19:30:00,3125.19,3137.99,3088.25,3093.2,7357.2095,2021-08-26 19:30:00,3111.2590873754857
2021-08-26 20:00:00,3093.06,3109.44,3060.18,3076.66,16119.7115,2021-08-26 20:00:00,3110.034712513195
2021-08-26 20:30:00,3076.66,3114.74,3065.8,3112.98,13555.2939,2021-08-26 20:30:00,3109.6188999546634
2021-08-26 21:00:00,3112.98,3136.75,3111.99,3132.48,12061.7444,2021-08-26 21:00:00,3110.1328868781934
2021-08-26 21:30:00,3132.47,3144.99,3115.29,3119.93,8388.7606,2021-08-26 21:30:00,3110.466110960674
2021-08-26 22:00:00,3119.94,3134.42,3118.3,3124.68,4567.4324,2021-08-26 22:00:00,3110.631854356951
2021-08-26 22:30:00,3124.69,3128.0,3108.62,3109.35,4251.8981,2021-08-26 22:30:00,3110.6785908666548
2021-08-26 23:00:00,3109.17,3113.58,3083.19,3083.33,7796.0595,2021-08-26 23:00:00,3110.3680469820706
2021-08-26 23:30:00,3083.33,3098.96,3082.47,3094.26,5811.9456,2021-08-26 23:30:00,3110.1242916526153
2021-08-27 00:00:00,3094.16,3101.9,3077.0,3083.34,7788.372,2021-08-27 00:00:00,3087.4133333333334
2021-08-27 00:30:00,3083.34,3107.02,3075.79,3102.03,5403.2202,2021-08-27 00:30:00,3090.4989547066198
2021-08-27 01:00:00,3102.04,3116.51,3097.33,3111.76,4929.3817,2021-08-27 01:00:00,3095.4047802137907
2021-08-27 01:30:00,3111.75,3119.46,3101.56,3111.16,5112.2696,2021-08-27 01:30:00,3098.7762257172003
2021-08-27 02:00:00,3111.39,3117.4,3105.42,3110.66,5340.1837,2021-08-27 02:00:00,3101.090670852066
2021-08-27 02:30:00,3110.66,3113.51,3101.81,3108.45,6206.9694,2021-08-27 02:30:00,3102.310039550747
2021-08-27 03:00:00,3108.45,3131.42,3091.76,3116.17,11338.8338,2021-08-27 03:00:00,3104.966947477077
2021-08-27 03:30:00,3116.16,3129.92,3105.71,3127.11,9517.836,2021-08-27 03:30:00,3107.694896579954
2021-08-27 04:00:00,3126.17,3129.63,3115.43,3117.46,5458.2221,2021-08-27 04:00:00,3108.869273455088
2021-08-27 04:30:00,3117.46,3124.92,3106.48,3112.44,5782.6259,2021-08-27 04:30:00,3109.3659359141543
2021-08-27 05:00:00,3112.44,3120.0,3102.5,3109.99,5044.3548,2021-08-27 05:00:00,3109.4686198086015
2021-08-27 05:30:00,3109.99,3119.98,3102.7,3112.19,4024.0507,2021-08-27 05:30:00,3109.5827882960134
2021-08-27 06:00:00,3112.2,3123.11,3110.0,3114.47,4277.1943,2021-08-27 06:00:00,3109.917463913105
2021-08-27 06:30:00,3114.46,3123.1,3110.12,3120.57,6540.001,2021-08-27 06:30:00,3110.5214273866923
2021-08-27 07:00:00,3120.57,3139.98,3116.54,3137.77,7810.9941,2021-08-27 07:00:00,3112.24828527399
2021-08-27 07:30:00,3137.76,3173.62,3137.76,3154.73,21298.37322,2021-08-27 07:30:00,3120.1744052957506
2021-08-27 08:00:00,3155.46,3164.87,3146.53,3151.54,8953.0705,2021-08-27 08:00:00,3122.623000496669
2021-08-27 08:30:00,3151.53,3166.67,3146.14,3156.13,7201.3567,2021-08-27 08:30:00,3124.4606210966276
2021-08-27 09:00:00,3156.14,3157.58,3132.29,3146.05,9101.0489,2021-08-27 09:00:00,3125.8049354637733
2021-08-27 09:30:00,3146.05,3171.4,3144.13,3165.7,10250.4581,2021-08-27 09:30:00,3128.1481811817825
