,open,high,low,close,volume,idx_stamp,VWAP_D
2021-08-24 16:30:00,48337.41,48390.16,48250.0,48335.58,564.404303,2021-08-24 16:30:00,48358.84929199225
2021-08-24 17:00:00,48335.57,48398.57,48128.45,48255.35,489.157884,2021-08-24 17:00:00,48357.10064851324
2021-08-24 17:30:00,48255.35,48295.34,47959.0,48194.32,538.318603,2021-08-24 17:30:00,48353.10599030878
2021-08-24 18:00:00,48194.31,48364.56,48109.09,48262.16,588.00133,2021-08-24 18:00:00,48350.88559913109
2021-08-24 18:30:00,48262.15,48338.98,48139.49,48327.03,392.35758,2021-08-24 18:30:00,48349.76900727594
2021-08-24 19:00:00,48327.04,48404.19,48018.0,48053.02,638.477211,2021-08-24 19:00:00,48345.63951851142
2021-08-24 19:30:00,48050.92,48150.0,47600.0,47674.01,1356.314054,2021-08-24 19:30:00,48322.07436659601
2021-08-24 20:00:00,47674.01,48123.7,47652.36,47808.54,1217.870494,2021-08-24 20:00:00,48304.63518250346
2021-08-24 20:30:00,47808.53,48099.47,47808.53,48007.86,532.122314,2021-08-24 20:30:00,48299.22052902166
2021-08-24 21:00:00,48007.87,48009.22,47718.16,47823.6,675.738411,2021-08-24 21:00:00,48290.13045001305
2021-08-24 21:30:00,47823.59,48169.56,47793.27,48156.17,784.739726,2021-08-24 21:30:00,48284.37577040481
2021-08-24 22:00:00,48156.16,48267.31,48033.27,48100.01,610.695867,2021-08-24 22:00:00,48281.72597727245
2021-08-24 22:30:00,48100.0,48290.2,48096.16,48201.23,566.217377,2021-08-24 22:30:00,48280.34995647622
2021-08-24 23:00:00,48201.24,48274.85,48117.73,48250.65,481.654295,2021-08-24 23:00:00,48279.46312490188
2021-08-24 23:30:00,48250.65,48275.0,47965.0,47975.93,539.626394,2021-08-24 23:30:00,48276.38316588574
2021-08-25 00:00:00,47975.93,48245.0,47940.02,47978.77,580.537674,2021-08-25 00:00:00,48054.59666666666
2021-08-25 00:30:00,47978.78,48135.01,47886.12,48003.51,494.7866,2021-08-25 00:30:00,48033.254405219064
2021-08-25 01:00:00,48003.51,48239.82,47994.76,48195.57,474.42151,2021-08-25 01:00:00,48066.96802000031
2021-08-25 01:30:00,48195.57,48564.08,48195.57,48520.02,1129.185426,2021-08-25 01:30:00,48218.5367716185
2021-08-25 02:00:00,48520.03,48603.84,48320.1,48397.39,841.903047,2021-08-25 02:00:00,48271.59914173308
2021-08-25 02:30:00,48397.39,48468.75,48302.05,48307.98,462.386235,2021-08-25 02:30:00,48281.81381677747
2021-08-25 03:00:00,48307.97,48505.27,48306.69,48362.23,595.014233,2021-08-25 03:00:00,48296.0558465757
2021-08-25 03:30:00,48362.23,48381.85,48000.0,48144.58,1038.158056,2021-08-25 03:30:00,48273.76747539341
2021-08-25 04:00:00,48144.58,48169.43,47730.0,47879.99,1285.68125,2021-08-25 04:00:00,48209.075389409394
2021-08-25 04:30:00,47880.0,47942.61,47259.42,47277.48,2556.397884,2021-08-25 04:30:00,48015.58334977792
2021-08-25 05:00:00,47274.52,47800.74,47200.0,47317.97,2080.402064,2021-08-25 05:00:00,47911.730983944784
2021-08-25 05:30:00,47317.97,47429.37,47126.28,47245.94,2006.979068,2021-08-25 05:30:00,47816.23556708942
2021-08-25 06:00:00,47245.95,47519.43,47168.34,47484.02,1199.752925,2021-08-25 06:00:00,47781.604130663836
2021-08-25 06:30:00,47484.01,47589.82,47425.4,47464.39,839.023098,2021-08-25 06:30:00,47766.07761865286
2021-08-25 07:00:00,47464.39,47527.43,47350.33,47456.83,739.398255,2021-08-25 07:00:00,47751.52818931671
2021-08-25 07:30:00,47456.82,47643.0,47450.82,47570.01,861.422068,2021-08-25 07:30:00,47741.657648838605
2021-08-25 08:00:00,47570.01,47738.83,47440.0,47695.04,1004.752882,2021-08-25 08:00:00,47735.19314866323
2021-08-25 08:30:00,47695.03,47824.0,47550.59,47770.01,819.391365,2021-08-25 08:30:00,47734.316994015
2021-08-25 09:00:00,47770.01,47899.99,47694.11,47828.03,938.390425,2021-08-25 09:00:00,47737.75385746177
2021-08-25 09:30:00,47828.04,47877.83,47612.23,47671.76,1116.838207,2021-08-25 09:30:00,47736.84472860346
2021-08-25 10:00:00,47671.76,48088.58,47324.99,47970.8,1750.229431,2021-08-25 10:00:00,47741.28993086316
2021-08-25 10:30:00,47970.79,48485.0,47930.0,48445.35,2084.067787,2021-08-25 10:30:00,47786.947980279954
2021-08-25 11:00:00,48445.35,48547.12,48283.77,48447.27,1552.062163,2021-08-25 11:00:00,47824.44843109753
2021-08-25 11:30:00,48447.26,48900.0,48326.69,48822.49,1788.110996,2021-08-25 11:30:00,47878.815684793655
2021-08-25 12:00:00,48817.41,48853.74,48653.6,48683.62,1156.580788,2021-08-25 12:00:00,47912.31812635157
2021-08-25 12:30:00,48683.63,48759.12,48600.59,48718.71,791.590534,2021-08-25 12:30:00,47932.784480895374
2021-08-25 13:00:00,48718.71,48735.4,48507.71,48635.46,719.423726,2021-08-25 13:00:00,47948.92497317249
2021-08-25 13:30:00,48635.45,49062.2,48630.0,48830.0,1189.00972,2021-08-25 13:30:00,47981.962491794635
2021-08-25 14:00:00,48830.0,49000.0,48735.77,48884.68,658.980964,2021-08-25 14:00:00,47999.898606737566
2021-08-25 14:30:00,48884.68,49027.3,48856.16,48924.64,461.12891,2021-08-25 14:30:00,48012.89471377434
2021-08-25 15:00:00,48924.64,49172.58,48786.24,48869.74,814.367992,2021-08-25 15:00:00,48035.14920046029
2021-08-25 15:30:00,48869.75,48950.0,48536.95,48652.14,783.25495,2021-08-25 15:30:00,48050.400511173815
2021-08-25 16:00:00,48652.13,49040.6,48651.62,48849.99,641.5414,2021-08-25 16:00:00,48064.82182921522
2021-08-25 16:30:00,48850.0,48865.66,48601.47,48676.76,566.093923,2021-08-25 16:30:00,48075.0339206262
2021-08-25 17:00:00,48676.76,48867.66,48664.67,48789.87,406.435415,2021-08-25 17:00:00,48082.83325071463
2021-08-25 17:30:00,48789.88,49100.0,48757.85,49080.01,563.990564,2021-08-25 17:30:00,48096.50094869444
2021-08-25 18:00:00,49080.0,49264.3,48838.07,48844.38,855.359877,2021-08-25 18:00:00,48116.51926376289
2021-08-25 18:30:00,48844.38,49053.88,48822.96,48905.28,453.23232,2021-08-25 18:30:00,48126.114630567594
2021-08-25 19:00:00,48905.28,49109.9,48807.97,49059.35,464.993777,2021-08-25 19:00:00,48136.505899036056
2021-08-25 19:30:00,49061.35,49070.22,48917.02,48973.32,481.887955,2021-08-25 19:30:00,48146.94670874316
2021-08-25 20:00:00,48973.32,49168.0,48816.1,49068.87,943.643605,2021-08-25 20:00:00,48167.39018581261
2021-08-25 20:30:00,49068.88,49352.84,48983.09,49287.63,863.903305,2021-08-25 20:30:00,48189.28437285953
2021-08-25 21:00:00,49287.64,49336.08,49001.63,49112.92,563.451075,2021-08-25 21:00:00,48202.29394687091
2021-08-25 21:30:00,49112.92,49112.93,48728.56,48731.46,639.421154,2021-08-25 21:30:00,48212.21047493823
2021-08-25 22:00:00,48731.46,48839.81,48687.07,48808.6,563.241435,2021-08-25 22:00:00,48219.659046095985
2021-08-25 22:30:00,48808.61,48811.4,48611.72,48695.54,571.451951,2021-08-25 22:30:00,48226.06678081918
2021-08-25 23:00:00,48695.55,48722.42,48055.0,48108.85,1557.788758,2021-08-25 23:00:00,48228.47040033788
2021-08-25 23:30:00,48108.84,48200.0,47829.61,47911.79,1473.809389,2021-08-25 23:30:00,48220.59707605705
2021-08-26 00:00:00,47911.8,48000.0,47600.6,47869.32,1240.988637,2021-08-26 00:00:00,47823.30666666667
2021-08-26 00:30:00,47869.31,47899.96,47670.43,47884.08,1054.347139,2021-08-26 00:30:00,47820.9410486065
2021-08-26 01:00:00,47884.09,48055.55,47356.57,47394.95,1614.803366,2021-08-26 01:00:00,47730.67040019911
2021-08-26 01:30:00,47394.95,47400.0,46837.43,47042.36,3153.374003,2021-08-26 01:30:00,47446.11187631417
2021-08-26 02:00:00,47042.36,47289.62,46850.0,47088.8,1799.769382,2021-08-26 02:00:00,47370.985753101595
2021-08-26 02:30:00,47080.24,47229.93,46560.01,46855.59,1802.433511,2021-08-26 02:30:00,47288.32400907046
2021-08-26 03:00:00,46855.58,46947.36,46570.0,46887.98,1948.73192,2021-08-26 03:00:00,47213.16068491095
2021-08-26 03:30:00,46887.99,47049.25,46785.73,46891.75,900.52028,2021-08-26 03:30:00,47192.8880577659
2021-08-26 04:00:00,46891.75,47092.99,46724.01,46871.12,1001.62983,2021-08-26 04:00:00,47172.405857442995
2021-08-26 04:30:00,46871.11,47100.0,46700.0,46908.72,1134.72667,2021-08-26 04:30:00,47152.86706922944
2021-08-26 05:00:00,46908.73,47015.04,46760.46,46967.17,912.07295,2021-08-26 05:00:00,47139.72601566676
2021-08-26 05:30:00,46967.17,46980.0,46750.04,46789.99,781.64606,2021-08-26 05:30:00,47126.21945747248
2021-08-26 06:00:00,46789.99,46984.28,46693.68,46928.25,782.67515,2021-08-26 06:00:00,47115.10248334848
2021-08-26 06:30:00,46928.25,47069.88,46908.98,46979.93,882.99732,2021-08-26 06:30:00,47109.118246727936
2021-08-26 07:00:00,46977.31,47206.46,46903.92,47127.36,1053.7779,2021-08-26 07:00:00,47107.54940523502
2021-08-26 07:30:00,47127.37,47127.37,46822.22,46835.89,853.0219,2021-08-26 07:30:00,47100.24745071381
2021-08-26 08:00:00,46835.9,47431.17,46250.0,47385.63,3677.396494,2021-08-26 08:00:00,47088.587874298784
2021-08-26 08:30:00,47385.63,47400.0,46778.79,46943.76,1304.86609,2021-08-26 08:30:00,47086.182775230634
2021-08-26 09:00:00,46943.76,47229.8,46861.18,47107.89,1010.50853,2021-08-26 09:00:00,47085.43578137816
2021-08-26 09:30:00,47107.9,47270.0,47023.05,47195.75,901.6655,2021-08-26 09:30:00,47087.94825757345
2021-08-26 10:00:00,47195.75,47420.0,47074.83,47109.99,1281.28942,2021-08-26 10:00:00,47092.95386392027
2021-08-26 10:30:00,47109.99,47183.82,46828.51,46838.94,828.54506,2021-08-26 10:30:00,47089.00714220292
2021-08-26 11:00:00,46838.94,47065.08,46750.01,46956.58,816.70758,2021-08-26 11:00:00,47084.62005614109
2021-08-26 11:30:00,46956.57,46965.73,46635.0,46800.0,946.31889,2021-08-26 11:30:00,47076.126679212335
2021-08-26 12:00:00,46800.0,46952.72,46485.16,46705.5,1316.01699,2021-08-26 12:00:00,47061.7040272272
2021-08-26 12:30:00,46705.5,47056.86,46599.72,46897.72,947.60222,2021-08-26 12:30:00,47055.83474373021
2021-08-26 13:00:00,46897.72,47123.65,46886.01,46969.68,793.25437,2021-08-26 13:00:00,47054.40263041176
2021-08-26 13:30:00,46969.68,47032.64,46891.25,46950.26,483.11108,2021-08-26 13:30:00,47053.08114595585
2021-08-26 14:00:00,46950.26,47024.92,46731.0,46764.58,617.0795,2021-08-26 14:00:00,47049.41545741777
2021-08-26 14:30:00,46764.59,47092.63,46764.59,47001.46,511.46671,2021-08-26 14:30:00,47048.057457101924
2021-08-26 15:00:00,47001.47,47034.46,46755.27,46781.96,728.70485,2021-08-26 15:00:00,47044.307478443225
2021-08-26 15:30:00,46781.96,47043.88,46777.43,46939.75,483.9606,2021-08-26 15:30:00,47042.71058479931
2021-08-26 16:00:00,46934.22,47058.23,46845.0,46915.91,470.36702,2021-08-26 16:00:00,47041.43689592143
2021-08-26 16:30:00,46915.9,47046.41,46915.9,47017.57,479.36341,2021-08-26 16:30:00,47040.83770550908
2021-08-26 17:00:00,47017.58,47300.0,46989.89,47225.01,1023.46609,2021-08-26 17:00:00,47044.223329600005
2021-08-26 17:30:00,47225.01,47311.0,47135.0,47253.83,479.45423,2021-08-26 17:30:00,47046.48833349257
2021-08-26 18:00:00,47253.83,47415.56,47146.85,47400.02,542.22685,2021-08-26 18:00:00,47050.155525762704
2021-08-26 18:30:00,47400.03,47439.0,47105.39,47177.68,533.87131,2021-08-26 18:30:00,47052.630802228654
2021-08-26 19:00:00,47177.68,47235.24,47012.36,47203.07,433.32809,2021-08-26 19:00:00,47053.64913917255
2021-08-26 19:30:00,47203.07,47398.37,46818.0,46843.87,666.4802,2021-08-26 19:30:00,47053.118901084425
2021-08-26 20:00:00,46843.86,47047.26,46348.0,46684.34,1706.36218,2021-08-26 20:00:00,47039.12940221226
2021-08-26 20:30:00,46678.69,47290.0,46518.25,47249.2,1335.11759,2021-08-26 20:30:00,47038.53972090331
2021-08-26 21:00:00,47249.2,47608.29,47233.16,47522.96,1510.067957,2021-08-26 21:00:00,47051.98653557646
2021-08-26 21:30:00,47522.96,47665.48,47157.89,47236.64,1024.850938,2021-08-26 21:30:00,47058.45152868589
2021-08-26 22:00:00,47236.64,47486.42,47171.0,47383.82,732.42369,2021-08-26 22:00:00,47062.80995254792
2021-08-26 22:30:00,47383.81,47429.13,47198.73,47211.29,541.57197,2021-08-26 22:30:00,47065.20511390708
2021-08-26 23:00:00,47211.29,47267.04,46757.47,46768.07,959.31696,2021-08-26 23:00:00,47062.62774352156
2021-08-26 23:30:00,46768.06,46929.41,46690.53,46822.23,587.2487,2021-08-26 23:30:00,47059.742417654845
2021-08-27 00:00:00,46822.24,46901.89,46598.89,46660.09,680.18805,2021-08-27 00:00:00,46720.29
2021-08-27 00:30:00,46660.09,46988.88,46572.36,46924.04,614.31003,2021-08-27 00:30:00,46771.60675355139
2021-08-27 01:00:00,46924.05,47077.0,46850.04,47027.38,520.77701,2021-08-27 01:00:00,46832.77082388766
2021-08-27 01:30:00,47027.39,47196.99,46972.73,47114.4,484.08959,2021-08-27 01:30:00,46887.91667171254
2021-08-27 02:00:00,47114.41,47250.0,47057.07,47137.38,449.97504,2021-08-27 02:00:00,46930.50817157473
2021-08-27 02:30:00,47137.38,47205.01,47032.02,47172.05,618.6237,2021-08-27 02:30:00,46968.31880187908
2021-08-27 03:00:00,47172.04,47415.0,46840.74,47244.99,1084.53609,2021-08-27 03:00:00,47016.691479076406
2021-08-27 03:30:00,47244.99,47546.18,47153.63,47483.44,1139.9103,2021-08-27 03:30:00,47093.6838395314
2021-08-27 04:00:00,47479.77,47560.0,47305.2,47337.35,879.74764,2021-08-27 04:00:00,47135.436331934085
2021-08-27 04:30:00,47337.36,47460.0,47133.65,47187.65,715.82679,2021-08-27 04:30:00,47147.884356204
2021-08-27 05:00:00,47187.65,47253.69,46989.48,47093.52,788.73754,2021-08-27 05:00:00,47144.35885663434
2021-08-27 05:30:00,47093.53,47332.98,47004.99,47205.64,596.05937,2021-08-27 05:30:00,47146.92062686793
2021-08-27 06:00:00,47205.65,47375.0,47179.64,47273.64,491.23013,2021-08-27 06:00:00,47153.92122775305
2021-08-27 06:30:00,47273.64,47620.44,47202.41,47429.78,1252.52147,2021-08-27 06:30:00,47185.927363458475
2021-08-27 07:00:00,47429.77,47569.54,47311.9,47526.42,765.44469,2021-08-27 07:00:00,47205.499310358486
2021-08-27 07:30:00,47526.42,47794.96,47368.19,47453.83,1319.732197,2021-08-27 07:30:00,47240.98819152966
2021-08-27 08:00:00,47453.82,47538.18,47300.0,47300.0,906.62347,2021-08-27 08:00:00,47250.416971897495
2021-08-27 08:30:00,47300.01,47465.05,47238.0,47338.57,604.3236,2021-08-27 08:30:00,47254.62122260372
2021-08-27 09:00:00,47338.57,47338.58,47032.63,47129.76,836.26713,2021-08-27 09:00:00,47249.65251357551
2021-08-27 09:30:00,47129.75,47375.79,47091.71,47274.56,797.89659,2021-08-27 09:30:00,47249.534514651954
2021-08-27 10:00:00,47274.56,48050.0,47190.64,47958.99,2569.18636,2021-08-27 10:00:00,47318.12868522349
2021-08-27 10:30:00,47958.99,48233.96,47958.99,48125.05,1968.995741,2021-08-27 10:30:00,47395.366179273515
2021-08-27 11:00:00,48125.57,48451.51,48125.56,48290.48,1653.89733,2021-08-27 11:00:00,47463.36786354751
2021-08-27 11:30:00,48290.48,48340.19,48127.02,48184.67,890.6753,2021-08-27 11:30:00,47493.041544528736
2021-08-27 12:00:00,48184.66,48285.7,47969.42,48131.95,910.6961,2021-08-27 12:00:00,47517.64559978313
2021-08-27 12:30:00,48131.95,48267.65,48120.5,48178.93,607.6702,2021-08-27 12:30:00,47534.54054993443
2021-08-27 13:00:00,48178.93,48320.63,48156.08,48226.04,614.18953,2021-08-27 13:00:00,47551.89585019032
2021-08-27 13:30:00,48226.03,48280.0,48138.59,48168.58,382.55861,2021-08-27 13:30:00,47561.69122849758
2021-08-27 14:00:00,48168.58,48293.47,48110.68,48269.32,346.1648,2021-08-27 14:00:00,47570.6920097423
2021-08-27 14:30:00,48269.32,48383.3,48245.67,48325.48,569.1232,2021-08-27 14:30:00,47587.015726126214
2021-08-27 15:00:00,48325.49,48546.42,48268.72,48343.57,643.950951,2021-08-27 15:00:00,47606.288511543375
2021-08-27 15:30:00,48343.57,48428.57,48282.63,48293.69,553.98294,2021-08-27 15:30:00,47621.09791542019
2021-08-27 16:00:00,48293.68,48842.0,48155.0,48806.76,1135.820235,2021-08-27 16:00:00,47660.30658189392
2021-08-27 16:30:00,48806.76,49149.93,48775.35,48895.24,1703.919676,2021-08-27 16:30:00,47732.7637351599
2021-08-27 17:00:00,48895.24,49048.56,48850.01,48955.95,574.69814,2021-08-27 17:00:00,47755.59893710495
2021-08-27 17:30:00,48955.96,49047.03,48886.22,48960.39,634.05239,2021-08-27 17:30:00,47780.083903439554
2021-08-27 18:00:00,48960.4,48977.18,48683.75,48896.55,670.06074,2021-08-27 18:00:00,47802.55604063601
2021-08-27 18:30:00,48892.28,49028.72,48882.4,48985.74,591.52847,2021-08-27 18:30:00,47823.6806301582
2021-08-27 19:00:00,48985.73,49050.0,48866.5,48922.17,494.42319,2021-08-27 19:00:00,47840.46740013438
2021-08-27 19:30:00,48922.18,49115.37,48922.17,49069.9,608.73065,2021-08-27 19:30:00,47862.07770496137
2021-08-27 20:00:00,49069.9,49200.0,48835.0,49026.62,1247.63799,2021-08-27 20:00:00,47903.46922683985
2021-08-27 20:30:00,49026.62,49299.0,49020.5,49245.01,1168.781845,2021-08-27 20:30:00,47945.077325020604
2021-08-27 21:00:00,49245.0,49290.0,49056.55,49084.69,1007.01304,2021-08-27 21:00:00,47977.61781280845
2021-08-27 21:30:00,49084.68,49180.01,49021.59,49141.51,433.22828,2021-08-27 21:30:00,47990.740700756425
2021-08-27 22:00:00,49141.51,49141.52,48975.81,49044.35,387.10343,2021-08-27 22:00:00,48001.59527051291
2021-08-27 22:30:00,49044.35,49050.0,48851.18,48939.9,502.68632,2021-08-27 22:30:00,48013.96604537263
2021-08-27 23:00:00,48939.9,48999.98,48855.73,48961.24,458.88477,2021-08-27 23:00:00,48024.88463518015
2021-08-27 23:30:00,48961.24,49039.98,48844.35,48852.99,394.65264,2021-08-27 23:30:00,48033.80406373957
2021-08-28 00:00:00,48853.0,49074.81,48848.09,48970.3,529.91519,2021-08-28 00:00:00,48964.4
2021-08-28 00:30:00,48970.3,49022.88,48905.0,48954.66,282.14375,2021-08-28 00:30:00,48963.165421150756
2021-08-28 01:00:00,48954.67,49024.55,48877.55,48991.31,344.64285,2021-08-28 01:00:00,48963.55412442462
2021-08-28 01:30:00,48991.31,49020.0,48859.88,48867.46,346.98829,2021-08-28 01:30:00,48952.52987018445
2021-08-28 02:00:00,48867.45,49079.84,48626.49,49074.74,1076.225861,2021-08-28 02:00:00,48941.889680654436
2021-08-28 02:30:00,49074.74,49075.0,48914.74,48998.19,379.67481,2021-08-28 02:30:00,48948.82829746512
2021-08-28 03:00:00,48998.2,48998.2,48829.58,48926.67,459.26594,2021-08-28 03:00:00,48944.707183772356
2021-08-28 03:30:00,48923.31,48984.84,48806.66,48950.0,408.37683,2021-08-28 03:30:00,48941.412855087416
2021-08-28 04:00:00,48949.03,49072.07,48913.16,49019.91,604.55285,2021-08-28 04:00:00,48949.638618454184
2021-08-28 04:30:00,49019.92,49063.0,48910.41,48914.96,311.75726,2021-08-28 04:30:00,48950.502959334095
2021-08-28 05:00:00,48914.96,49023.76,48900.0,48956.22,346.09904,2021-08-28 05:00:00,48951.148310990924
2021-08-28 05:30:00,48956.22,49068.35,48879.93,48918.64,519.00756,2021-08-28 05:30:00,48951.56395833153
2021-08-28 06:00:00,48918.65,48969.03,48867.77,48945.15,401.3698,2021-08-28 06:00:00,48949.94464083244
2021-08-28 06:30:00,48945.14,48948.0,48826.0,48830.01,355.55739,2021-08-28 06:30:00,48945.36770530865
2021-08-28 07:00:00,48830.0,48884.99,48707.98,48746.84,626.95179,2021-08-28 07:00:00,48930.535120035354
2021-08-28 07:30:00,48746.83,48822.64,48627.31,48674.72,822.8004,2021-08-28 07:30:00,48907.13006405848
2021-08-28 08:00:00,48670.48,48875.25,48516.0,48738.04,799.13274,2021-08-28 08:00:00,48888.8210611419
2021-08-28 08:30:00,48738.05,49200.0,48639.0,48866.0,1427.95599,2021-08-28 08:30:00,48890.647609163636
2021-08-28 09:00:00,48866.0,48906.04,48711.01,48723.06,545.10023,2021-08-28 09:00:00,48884.95278560406
2021-08-28 09:30:00,48723.05,48817.45,48680.0,48732.71,570.26496,2021-08-28 09:30:00,48877.7174599743
2021-08-28 10:00:00,48732.72,48737.01,48531.0,48582.59,637.23095,2021-08-28 10:00:00,48863.62487881678
2021-08-28 10:30:00,48582.59,48656.99,48346.88,48646.95,1162.14328,2021-08-28 10:30:00,48835.519996590425
2021-08-28 11:00:00,48646.96,48718.38,48500.58,48549.99,431.53373,2021-08-28 11:00:00,48827.59530904385
2021-08-28 11:30:00,48550.0,48811.12,48550.0,48811.12,476.24253,2021-08-28 11:30:00,48824.03969221955
2021-08-28 12:00:00,48811.12,49040.2,48710.0,49035.03,819.44932,2021-08-28 12:00:00,48829.86398703349
2021-08-28 12:30:00,49035.02,49172.31,48921.74,48956.39,776.73975,2021-08-28 12:30:00,48839.25599482315
2021-08-28 13:00:00,48956.4,49035.36,48907.44,48972.5,490.57625,2021-08-28 13:00:00,48843.33120882313
2021-08-28 13:30:00,48972.5,49040.0,48917.5,49011.31,375.2409,2021-08-28 13:30:00,48846.692970600656
2021-08-28 14:00:00,49011.3,49094.0,48910.19,48933.81,385.95623,2021-08-28 14:00:00,48849.756076653815
2021-08-28 14:30:00,48933.81,48949.99,48750.3,48788.99,367.92964,2021-08-28 14:30:00,48849.32535104155
2021-08-28 15:00:00,48788.98,48788.98,48546.17,48588.09,642.71606,2021-08-28 15:00:00,48841.77366468883
2021-08-28 15:30:00,48588.1,48710.69,48500.0,48651.93,414.18956,2021-08-28 15:30:00,48836.72922956294
2021-08-28 16:00:00,48651.94,48703.89,48578.29,48623.88,337.00237,2021-08-28 16:00:00,48833.05588011611
2021-08-28 16:30:00,48623.87,48729.34,48589.27,48721.41,357.05347,2021-08-28 16:30:00,48830.15404445463
2021-08-28 17:00:00,48721.41,48849.95,48671.95,48847.54,434.12157,2021-08-28 17:00:00,48829.2450412657
2021-08-28 17:30:00,48847.54,48960.0,48845.61,48929.59,339.3037,2021-08-28 17:30:00,48830.67265049046
2021-08-28 18:00:00,48929.6,48975.16,48779.04,48864.57,591.01761,2021-08-28 18:00:00,48831.90906426853
2021-08-28 18:30:00,48864.56,48880.57,48665.02,48686.01,405.0546,2021-08-28 18:30:00,48830.178008266186
2021-08-28 19:00:00,48686.0,48809.39,48653.62,48721.22,249.36419,2021-08-28 19:00:00,48828.95692310708
2021-08-28 19:30:00,48721.22,48895.36,48704.43,48895.35,230.42623,2021-08-28 19:30:00,48828.987051988195
2021-08-28 20:00:00,48895.35,49085.0,48727.76,48957.42,1050.51356,2021-08-28 20:00:00,48833.46820689142
2021-08-28 20:30:00,48957.41,49600.0,48943.68,49560.71,2250.050666,2021-08-28 20:30:00,48882.80927412968
2021-08-28 21:00:00,49560.7,49632.27,49461.72,49510.09,765.632377,2021-08-28 21:00:00,48902.656498127086
2021-08-28 21:30:00,49510.09,49549.87,49269.42,49349.84,611.70522,2021-08-28 21:30:00,48914.22268595025
2021-08-28 22:00:00,49349.84,49389.06,49230.2,49241.28,368.02019,2021-08-28 22:00:00,48919.47140036015
2021-08-28 22:30:00,49241.29,49282.85,48398.0,48580.08,1495.33335,2021-08-28 22:30:00,48910.49430713505
2021-08-28 23:00:00,48580.07,48682.26,48234.0,48234.01,1492.52564,2021-08-28 23:00:00,48883.47487314947
2021-08-28 23:30:00,48234.01,48359.25,48067.53,48227.31,1278.55393,2021-08-28 23:30:00,48855.48172771254
2021-08-29 00:00:00,48223.59,48296.9,47762.54,48177.5,1697.85842,2021-08-29 00:00:00,48078.979999999996
2021-08-29 00:30:00,48177.5,48290.92,48134.99,48141.83,678.66571,2021-08-29 00:30:00,48110.46893153577
2021-08-29 01:00:00,48141.83,48347.02,48080.0,48271.19,504.17465,2021-08-29 01:00:00,48131.86800768837
2021-08-29 01:30:00,48271.18,48365.0,48189.69,48309.45,441.95649,2021-08-29 01:30:00,48152.64180645051
2021-08-29 02:00:00,48309.44,48519.49,48231.08,48407.65,571.44999,2021-08-29 02:00:00,48186.89728615546
2021-08-29 02:30:00,48407.64,48600.0,48349.65,48415.39,654.1465,2021-08-29 02:30:00,48225.45873418208
2021-08-29 03:00:00,48415.38,48600.0,48415.38,48552.8,559.41198,2021-08-29 03:00:00,48258.01671982225
2021-08-29 03:30:00,48552.79,48554.56,48355.36,48480.1,378.65527,2021-08-29 03:30:00,48272.1877408568
2021-08-29 04:00:00,48480.11,48624.73,48430.0,48508.16,618.00132,2021-08-29 04:00:00,48297.37377897782
2021-08-29 04:30:00,48508.16,48555.99,48282.02,48492.99,508.06242,2021-08-29 04:30:00,48308.614192813206
2021-08-29 05:00:00,48493.0,48550.0,48295.18,48428.48,657.17059,2021-08-29 05:00:00,48319.09513845266
2021-08-29 05:30:00,48428.48,48569.99,48337.56,48568.16,509.95577,2021-08-29 05:30:00,48330.42291438771
